Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,_version:1,_order:35
0a5adb04-0818-4e95-b750-4a6a7606824d,,,"Head (Injury of eye and orbit), Diagnosis",Head (Injury of eye and orbit),,Diagnosis,N/A,,,
7e603c04-ec86-4ec8-ba0e-bbe4d6ceee25,,,"Glaucoma (Primary angle-closure glaucoma), Diagnosis",Glaucoma (Primary angle-closure glaucoma),,Diagnosis,N/A,,,
72a789a8-e434-47a6-91db-bdf48a7dd88d,,,"Pain (Pain unspecified), Diagnosis",Pain (Pain unspecified),,Diagnosis,N/A,,,
369f067f-c3f3-4d93-998e-5aefbd7fbc37,,,"Nystagmus (Nystagmus and other irregular eye movements), Diagnosis",Nystagmus (Nystagmus and other irregular eye movements),,Diagnosis,N/A,,,
af1feb7c-8712-4103-b94a-c6f82a8b0af5,,,"Strabismus (Strabismus unspecified), Diagnosis",Strabismus (Strabismus unspecified),,Diagnosis,N/A,,,
2b224721-308a-4d7d-b20a-d4e4447b4d98,,,"Ectropion (Lagophthalmos), Diagnosis",Ectropion (Lagophthalmos),,Diagnosis,N/A,,,
34a20e83-db9f-443f-b387-99d1317251ef,,,"Double Vision (Diplopia), Diagnosis",Double Vision (Diplopia),,Diagnosis,N/A,,,
17269191-855b-4624-99c7-bf9d587a6d19,,,"Amblyopia (Amblyopia ex anopsia), Diagnosis",Amblyopia (Amblyopia ex anopsia),,Diagnosis,N/A,,,
6599fa45-a384-4f47-afd2-57ac7bd7c7ae,,,"Pain (Ocular pain), Diagnosis",Pain (Ocular pain),,Diagnosis,N/A,,,
cad50863-1956-4f82-8cdb-cebfa896c437,,,"Tuberculosis (Iridocyclitis), Diagnosis",Tuberculosis (Iridocyclitis),,Diagnosis,N/A,,,
4f0310f3-80ef-4eed-814e-cd57387f9c00,,,"Entropion (Entropion and trichiasis of eyelid), Diagnosis",Entropion (Entropion and trichiasis of eyelid),,Diagnosis,N/A,,,
15d300be-3e68-4915-b9b4-438bd54fb940,,,"Keratitis (Other superficial keratitis without conjunctivitis), Diagnosis",Keratitis (Other superficial keratitis without conjunctivitis),,Diagnosis,N/A,,,
1155dab8-05bc-42f2-b129-f5181e062743,,,Keratitis (Eye diagnosis),Keratitis,,Diagnosis,N/A,,,
f97dce8e-25d2-48e0-9485-a94e53ec06a7,,,Blepharitis (Eye diagnosis),Blepharitis,,Diagnosis,N/A,,,
cf642e2c-8fcd-4663-ae0d-d5c08ff42019,,,"Disorders Of Ocular Muscles Binocular Movement Accommodation And Refraction, Diagnosis",Disorders Of Ocular Muscles Binocular Movement Accommodation And Refraction,,Diagnosis,N/A,,,
ede0b47b-4c10-4154-961c-ab63e91d4f60,,,Night Blindness (Eye Diagnosis),Night Blindness,,Diagnosis,N/A,,,
d1f89dd0-b6d3-4878-b0a8-e86fe27e5a38,,ICD-11-WHO:9A00,Congenital malposition of eyelids (Eye diagnosis),Congenital malposition of eyelids - ICD-11-WHO:9A00,Congenital malposition of eyelids,Diagnosis,N/A,,,
46aecc55-cecd-4849-a990-062f43818f17,,ICD-11-WHO:9A00.0,Dystopia canthorum (Eye diagnosis),Dystopia canthorum - ICD-11-WHO:9A00.0,Dystopia canthorum,Diagnosis,N/A,,,
5fb7349a-0263-45db-ab01-00ac99cf77b3,,ICD-11-WHO:9A00.1,Telecanthus (Eye diagnosis),Telecanthus - ICD-11-WHO:9A00.1,Telecanthus,Diagnosis,N/A,,,
dcfb1bb0-e360-4634-9393-c3faf3489846,,ICD-11-WHO:9A00.Y,Other specified congenital malposition of eyelids (Eye diagnosis),Other specified congenital malposition of eyelids - ICD-11-WHO:9A00.Y,Other specified congenital malposition of eyelids,Diagnosis,N/A,,,
dec2e014-b7d0-49a7-8fa4-8d08545c284a,,ICD-11-WHO:9A00.Z,Congenital malposition of eyelids unspecified (Eye diagnosis),Congenital malposition of eyelids unspecified - ICD-11-WHO:9A00.Z,Congenital malposition of eyelids unspecified,Diagnosis,N/A,,,
e7d78ac6-e478-45f1-8f76-cffe4ff4f588,,ICD-11-WHO:9A01,Infectious disorders of eyelid (Eye diagnosis),Infectious disorders of eyelid - ICD-11-WHO:9A01,Infectious disorders of eyelid,Diagnosis,N/A,,,
64f0ea77-db8f-4ce9-8b34-38c9324506cf,,ICD-11-WHO:9A01.21,Hordeolum internum (Eye diagnosis),Hordeolum internum - ICD-11-WHO:9A01.21,Hordeolum internum,Diagnosis,N/A,,,
a260b56c-c389-4822-9eb5-dc6bde4aca5e,,ICD-11-WHO:9A01.2Z,Hordeolum unspecified (Eye diagnosis),Hordeolum unspecified - ICD-11-WHO:9A01.2Z,Hordeolum unspecified,Diagnosis,N/A,,,
952859a0-0497-4f73-8497-9d9ff15b4548,,ICD-11-WHO:9A01.3,Infectious blepharitis (Eye diagnosis),Infectious blepharitis - ICD-11-WHO:9A01.3,Infectious blepharitis,Diagnosis,N/A,,,
5b9e9c87-1fb6-470a-9bf7-8b5718801723,,ICD-11-WHO:9A01.4,Infestation of eyelid (Eye diagnosis),Infestation of eyelid - ICD-11-WHO:9A01.4,Infestation of eyelid,Diagnosis,N/A,,,
a0459d78-498c-4971-8fe5-3ea1f49cdb4e,,ICD-11-WHO:9A01.Y,Other specified infectious disorders of eyelid (Eye diagnosis),Other specified infectious disorders of eyelid - ICD-11-WHO:9A01.Y,Other specified infectious disorders of eyelid,Diagnosis,N/A,,,
1536b79e-f262-4be2-8cea-5708ab44d175,,ICD-11-WHO:9A02,Inflammatory disorders of eyelid (Eye diagnosis),Inflammatory disorders of eyelid - ICD-11-WHO:9A02,Inflammatory disorders of eyelid,Diagnosis,N/A,,,
5d2a785c-6a76-464b-8bfd-8f51c3266863,,ICD-11-WHO:9A02.00,Chalazion externum (Eye diagnosis),Chalazion externum - ICD-11-WHO:9A02.00,Chalazion externum,Diagnosis,N/A,,,
569c9574-d8b3-4f36-aaa3-2257f163f222,,ICD-11-WHO:9A02.01,Chalazion internum (Eye diagnosis),Chalazion internum - ICD-11-WHO:9A02.01,Chalazion internum,Diagnosis,N/A,,,
1d62b297-96de-4b28-a4c0-3459a71e2b50,,ICD-11-WHO:9A02.0Y,Other specified chalazion (Eye diagnosis),Other specified chalazion - ICD-11-WHO:9A02.0Y,Other specified chalazion,Diagnosis,N/A,,,
8608fdd3-5986-411b-a4b9-4cc8b44e82af,,ICD-11-WHO:9A02.0Z,Chalazion unspecified (Eye diagnosis),Chalazion unspecified - ICD-11-WHO:9A02.0Z,Chalazion unspecified,Diagnosis,N/A,,,
d9b16ebf-42c3-4730-af7e-c2c5a9b4f712,,ICD-11-WHO:9A02.1,Posterior blepharitis (Eye diagnosis),Posterior blepharitis - ICD-11-WHO:9A02.1,Posterior blepharitis,Diagnosis,N/A,,,
a14ae307-1d8f-473d-abe2-75f59553173b,,ICD-11-WHO:9A02.2,Ligneous conjunctivitis (Eye diagnosis),Ligneous conjunctivitis - ICD-11-WHO:9A02.2,Ligneous conjunctivitis,Diagnosis,N/A,,,
31ad1e7f-b9e5-47bc-bea9-dbe380daad88,,ICD-11-WHO:9A02.4,Meibomian gland dysfunction (Eye diagnosis),Meibomian gland dysfunction - ICD-11-WHO:9A02.4,Meibomian gland dysfunction,Diagnosis,N/A,,,
157bb184-e215-4c5b-bd72-4d70ae4b249f,,ICD-11-WHO:9A02.Y,Other specified inflammatory disorders of eyelid (Eye diagnosis),Other specified inflammatory disorders of eyelid,Other specified inflammatory disorders of eyelid,Diagnosis,N/A,,,
ffaaabbd-9ba4-42d0-bd59-8b8b59e53e72,,ICD-11-WHO:9A03,Acquired malposition of eyelid (Eye diagnosis),Acquired malposition of eyelid - ICD-11-WHO:9A03,Acquired malposition of eyelid,Diagnosis,N/A,,,
25d4d8a5-7978-402d-91a7-62b319deed0c,,ICD-11-WHO:9A03.0,Blepharoptosis (Eye diagnosis),Blepharoptosis - ICD-11-WHO:9A03.0,Blepharoptosis,Diagnosis,N/A,,,
d2ce55ea-e62b-4a1b-9b5e-927bab25c244,,ICD-11-WHO:9A03.00,Marcus-Gunn syndrome (Eye diagnosis),Marcus-Gunn syndrome - ICD-11-WHO:9A03.00,Marcus-Gunn syndrome,Diagnosis,N/A,,,
16b579c9-4790-4362-ae55-7d48a5005cca,,ICD-11-WHO:9A03.01,Mechanical ptosis of eyelid (Eye diagnosis),Mechanical ptosis of eyelid - ICD-11-WHO:9A03.01,Mechanical ptosis of eyelid,Diagnosis,N/A,,,
718483ab-db25-4fc3-8122-0cbad4d83246,,ICD-11-WHO:9A03.02,Myogenic ptosis of eyelid (Eye diagnosis),Myogenic ptosis of eyelid - ICD-11-WHO:9A03.02,Myogenic ptosis of eyelid,Diagnosis,N/A,,,
9dd51099-26eb-471a-864c-206000b0b8c2,,ICD-11-WHO:9A03.03,Paralytic ptosis of eyelid (Eye diagnosis),Paralytic ptosis of eyelid - ICD-11-WHO:9A03.03,Paralytic ptosis of eyelid,Diagnosis,N/A,,,
e62e6a6e-a1a3-4380-9045-64bc2e1f4d0c,,ICD-11-WHO:9A03.0Y,Other specified blepharoptosis (Eye diagnosis),Other specified blepharoptosis - ICD-11-WHO:9A03.0Y,Other specified blepharoptosis,Diagnosis,N/A,,,
2b66dc06-b241-404a-9aa2-6a7d975b2195,,ICD-11-WHO:9A03.0Z,Blepharoptosis unspecified (Eye diagnosis),Blepharoptosis unspecified - ICD-11-WHO:9A03.0Z,Blepharoptosis unspecified,Diagnosis,N/A,,,
27483f18-eddb-4e73-8ac5-be5271feed52,,ICD-11-WHO:9A03.1,Entropion of eyelid (Eye diagnosis),Entropion of eyelid - ICD-11-WHO:9A03.1,Entropion of eyelid,Diagnosis,N/A,,,
06c6228f-cd3a-4396-a90a-077be6325acb,,ICD-11-WHO:9A03.10,Cicatricial entropion of eyelid (Eye diagnosis),Cicatricial entropion of eyelid - ICD-11-WHO:9A03.10,Cicatricial entropion of eyelid,Diagnosis,N/A,,,
31ba367e-a130-4aee-ab04-29b4e656ddd7,,ICD-11-WHO:9A03.11,Mechanical entropion of eyelid (Eye diagnosis),Mechanical entropion of eyelid - ICD-11-WHO:9A03.11,Mechanical entropion of eyelid,Diagnosis,N/A,,,
1c793955-2657-4f90-8ae6-644b0efc88f4,,ICD-11-WHO:9A03.12,Senile entropion of eyelid (Eye diagnosis),Senile entropion of eyelid - ICD-11-WHO:9A03.12,Senile entropion of eyelid,Diagnosis,N/A,,,
3d6a814b-16d5-4f49-b702-3be6aa986634,,ICD-11-WHO:9A03.13,Spastic entropion of eyelid (Eye diagnosis),Spastic entropion of eyelid - ICD-11-WHO:9A03.13,Spastic entropion of eyelid,Diagnosis,N/A,,,
8945a76b-ae80-4955-9338-c634a6f4dbd4,,ICD-11-WHO:9A03.1Y,Other specified entropion of eyelid (Eye diagnosis),Other specified entropion of eyelid - ICD-11-WHO:9A03.1Y,Other specified entropion of eyelid,Diagnosis,N/A,,,
e62df9b1-095d-4a3b-a0b5-77d2d2c9315b,,ICD-11-WHO:9A03.1Z,Entropion of eyelid unspecified (Eye diagnosis),Entropion of eyelid unspecified - ICD-11-WHO:9A03.1Z,Entropion of eyelid unspecified,Diagnosis,N/A,,,
f80366b5-7103-4336-be43-d7c05a245e1c,,ICD-11-WHO:9A03.2,Ectropion of eyelid (Eye diagnosis),Ectropion of eyelid - ICD-11-WHO:9A03.2,Ectropion of eyelid,Diagnosis,N/A,,,
e515a5dd-9a36-4a1f-8536-8e22b137fd56,,ICD-11-WHO:9A03.20,Cicatricial ectropion of eyelid (Eye diagnosis),Cicatricial ectropion of eyelid - ICD-11-WHO:9A03.20,Cicatricial ectropion of eyelid,Diagnosis,N/A,,,
92861ede-b3b9-46d4-89a4-323895a225ff,,ICD-11-WHO:9A03.21,Mechanical ectropion of eyelid (Eye diagnosis),Mechanical ectropion of eyelid - ICD-11-WHO:9A03.21,Mechanical ectropion of eyelid,Diagnosis,N/A,,,
616cf817-d2ca-442d-b367-c55ab239aeee,,ICD-11-WHO:9A03.22,Senile ectropion of eyelid (Eye diagnosis),Senile ectropion of eyelid - ICD-11-WHO:9A03.22,Senile ectropion of eyelid,Diagnosis,N/A,,,
fc1981a5-48bd-4dcc-9d3b-dfb8bffaf1e6,,ICD-11-WHO:9A03.23,Spastic ectropion of eyelid (Eye diagnosis),Spastic ectropion of eyelid - ICD-11-WHO:9A03.23,Spastic ectropion of eyelid,Diagnosis,N/A,,,
e70f9424-b35f-4a4a-947e-fc71c5edf4d3,,ICD-11-WHO:9A03.2Y,Other specified ectropion of eyelid (Eye diagnosis),Other specified ectropion of eyelid - ICD-11-WHO:9A03.2Y,Other specified ectropion of eyelid,Diagnosis,N/A,,,
1915b804-0d71-413c-9875-7bb2d0751660,,ICD-11-WHO:9A03.2Z,Ectropion of eyelid unspecified (Eye diagnosis),Ectropion of eyelid unspecified - ICD-11-WHO:9A03.2Z,Ectropion of eyelid unspecified,Diagnosis,N/A,,,
1bd3e1b0-0955-41fe-8356-fd9fad9c293d,,ICD-11-WHO:9A03.3,Eyelid retraction (Eye diagnosis),Eyelid retraction - ICD-11-WHO:9A03.3,Eyelid retraction,Diagnosis,N/A,,,
e40dc9a9-4b85-407e-875b-820ee1875122,,ICD-11-WHO:9A03.4Y,Other specified lagophthalmos (Eye diagnosis),Other specified lagophthalmos - ICD-11-WHO:9A03.4Y,Other specified lagophthalmos,Diagnosis,N/A,,,
9dfa2a22-dd4b-4321-997f-f81f001591ce,,ICD-11-WHO:9A03.4Z,Lagophthalmos unspecified (Eye diagnosis),Lagophthalmos unspecified - ICD-11-WHO:9A03.4Z,Lagophthalmos unspecified,Diagnosis,N/A,,,
a824780e-4a7b-42dc-8e2e-974234976253,,ICD-11-WHO:9A03.5,Dermatochalasis of eyelid (Eye diagnosis),Dermatochalasis of eyelid - ICD-11-WHO:9A03.5,Dermatochalasis of eyelid,Diagnosis,N/A,,,
25bf3766-6daf-45b0-8a99-7e36d16c2937,,ICD-11-WHO:9A03.Y,Other specified acquired malposition of eyelid (Eye diagnosis),Other specified acquired malposition of eyelid - ICD-11-WHO:9A03.Y,Other specified acquired malposition of eyelid,Diagnosis,N/A,,,
99631244-347f-4283-a108-208b9c5856bf,,ICD-11-WHO:9A03.Z,Acquired malposition of eyelid unspecified (Eye diagnosis),Acquired malposition of eyelid unspecified - ICD-11-WHO:9A03.Z,Acquired malposition of eyelid unspecified,Diagnosis,N/A,,,
bf0f660e-9b40-4909-bccf-92aabf431fda,,ICD-11-WHO:9A04,Acquired disorders of eyelashes (Eye diagnosis),Acquired disorders of eyelashes - ICD-11-WHO:9A04,Acquired disorders of eyelashes,Diagnosis,N/A,,,
57cc07df-2374-454d-bfc4-ca574a0d9cf9,,ICD-11-WHO:9A04.1,Madarosis of eyelid or periocular area (Eye diagnosis),Madarosis of eyelid or periocular area - ICD-11-WHO:9A04.1,Madarosis of eyelid or periocular area,Diagnosis,N/A,,,
a056fbd6-21fe-4d24-930f-c3cd1b5a81d6,,ICD-11-WHO:9A04.Y,Other specified acquired disorders of eyelashes (Eye diagnosis),Other specified acquired disorders of eyelashes - ICD-11-WHO:9A04.Y,Other specified acquired disorders of eyelashes,Diagnosis,N/A,,,
f49dde90-75be-407e-893d-b8002c78edc1,,ICD-11-WHO:9A05,Movement disorders of eyelid (Eye diagnosis),Movement disorders of eyelid - ICD-11-WHO:9A05,Movement disorders of eyelid,Diagnosis,N/A,,,
409c278c-98a8-496f-ba9f-215ddec3f364,,ICD-11-WHO:9A05.0,Myokymia of eyelid (Eye diagnosis),Myokymia of eyelid - ICD-11-WHO:9A05.0,Myokymia of eyelid,Diagnosis,N/A,,,
b58c381e-9ce5-4059-a474-3d88b821157a,,ICD-11-WHO:9A05.1,Eyelid apraxia (Eye diagnosis),Eyelid apraxia - ICD-11-WHO:9A05.1,Eyelid apraxia,Diagnosis,N/A,,,
263b0d96-8f1e-4ca2-a1cf-8ae3003f5c13,,ICD-11-WHO:9A05.Y,Other specified movement disorders of eyelid (Eye diagnosis),Other specified movement disorders of eyelid - ICD-11-WHO:9A05.Y,Other specified movement disorders of eyelid,Diagnosis,N/A,,,
322735ef-0735-440b-a4bb-e7d0e537ce31,,ICD-11-WHO:9A05.Z,Movement disorders of eyelid unspecified (Eye diagnosis),Movement disorders of eyelid unspecified - ICD-11-WHO:9A05.Z,Movement disorders of eyelid unspecified,Diagnosis,N/A,,,
30cdbef1-7600-4aef-adab-dc6d7f257a50,,ICD-11-WHO:9A06,Certain specified disorders of eyelid (Eye diagnosis),Certain specified disorders of eyelid - ICD-11-WHO:9A06,Certain specified disorders of eyelid,Diagnosis,N/A,,,
b7a2ad00-c5d5-4b06-9608-ed46b8f5da4a,,ICD-11-WHO:9A06.0,Involvement of eyelid by dermatosis classified elsewhere (Eye diagnosis),Involvement of eyelid by dermatosis classified elsewhere - ICD-11-WHO:9A06.0,Involvement of eyelid by dermatosis classified elsewhere,Diagnosis,N/A,,,
dcc3e599-52fd-4ce5-8400-c6df9a3b6d62,,ICD-11-WHO:9A06.1,Vitiligo of eyelid or periocular area (Eye diagnosis),Vitiligo of eyelid or periocular area - ICD-11-WHO:9A06.1,Vitiligo of eyelid or periocular area,Diagnosis,N/A,,,
abed3fef-6c8c-4d47-b096-4d7c1d42a17e,,ICD-11-WHO:9A06.2,Symblepharon acquired (Eye diagnosis),Symblepharon acquired - ICD-11-WHO:9A06.2,Symblepharon acquired,Diagnosis,N/A,,,
83e264fc-3215-49fd-880c-d071421acada,,ICD-11-WHO:9A06.3,Traumatic scar of eyelid (Eye diagnosis),Traumatic scar of eyelid - ICD-11-WHO:9A06.3,Traumatic scar of eyelid,Diagnosis,N/A,,,
828b3968-1f5b-462f-87b9-dd6a3397361d,,ICD-11-WHO:9A06.5,Tear Trough Deformity (Eye diagnosis),Tear Trough Deformity - ICD-11-WHO:9A06.5,Tear Trough Deformity,Diagnosis,N/A,,,
298b8d9c-476c-4dfa-849b-e7aab6a6c7a7,,ICD-11-WHO:9A06.6,Sunken Sulcus Deformity (Eye diagnosis),Sunken Sulcus Deformity - ICD-11-WHO:9A06.6,Sunken Sulcus Deformity,Diagnosis,N/A,,,
473b44a2-4fd4-4ae5-a9fd-1b0acc6ed0dc,,ICD-11-WHO:9A06.7,Dermatitis or eczema of eyelids (Eye diagnosis),Dermatitis or eczema of eyelids - ICD-11-WHO:9A06.7,Dermatitis or eczema of eyelids,Diagnosis,N/A,,,
6616800a-7df0-4e87-8ebd-0cb06ebee9a2,,ICD-11-WHO:9A06.70,Atopic eczema of eyelids (Eye diagnosis),Atopic eczema of eyelids - ICD-11-WHO:9A06.70,Atopic eczema of eyelids,Diagnosis,N/A,,,
dfedd897-e98c-4c18-bada-a642f424abdb,,ICD-11-WHO:9A06.71,Seborrhoeic dermatitis of eyelids (Eye diagnosis),Seborrhoeic dermatitis of eyelids - ICD-11-WHO:9A06.71,Seborrhoeic dermatitis of eyelids,Diagnosis,N/A,,,
569b19fa-7266-4cf9-b849-40ffdd31cf42,,ICD-11-WHO:9A06.72,Allergic contact blepharoconjunctivitis (Eye diagnosis),Allergic contact blepharoconjunctivitis - ICD-11-WHO:9A06.72,Allergic contact blepharoconjunctivitis,Diagnosis,N/A,,,
204b24a7-d795-4e79-a747-c4bcb98d48ed,,ICD-11-WHO:9A06.7Y,Other specified dermatitis or eczema of eyelids (Eye diagnosis),Other specified dermatitis or eczema of eyelids - ICD-11-WHO:9A06.7Y,Other specified dermatitis or eczema of eyelids,Diagnosis,N/A,,,
9f04272a-8aba-4c5f-b0ad-7e5e0248762c,,ICD-11-WHO:9A06.7Z,Dermatitis or eczema of eyelids type unspecified (Eye diagnosis),Dermatitis or eczema of eyelids type unspecified - ICD-11-WHO:9A06.7Z,Dermatitis or eczema of eyelids type unspecified,Diagnosis,N/A,,,
b3987c5a-11e0-4889-a4be-c8fa66abd486,,ICD-11-WHO:9A06.Y,Other specified disorders of eyelid (Eye diagnosis),Other specified disorders of eyelid - ICD-11-WHO:9A06.Y,Other specified disorders of eyelid,Diagnosis,N/A,,,
e03b5e48-fae1-40d1-96be-33168b853022,,ICD-11-WHO:9A0Y,Other specified disorders of eyelid or peri-ocular area (Eye diagnosis),Other specified disorders of eyelid or peri-ocular area - ICD-11-WHO:9A0Y,Other specified disorders of eyelid or peri-ocular area,Diagnosis,N/A,,,
ef57b008-6632-4961-9b46-6faa5d975db5,,ICD-11-WHO:9A0Z,Disorders of eyelid or peri-ocular area unspecified (Eye diagnosis),Disorders of eyelid or peri-ocular area unspecified - ICD-11-WHO:9A0Z,Disorders of eyelid or peri-ocular area unspecified,Diagnosis,N/A,,,
c32639ed-2814-4f25-8d83-b1d5f846b069,,ICD-11-WHO:9A10,Disorders of lacrimal gland (Eye diagnosis),Disorders of lacrimal gland - ICD-11-WHO:9A10,Disorders of lacrimal gland,Diagnosis,N/A,,,
1de2df3c-f73a-45e8-b9f7-43d3109216e5,,ICD-11-WHO:9A10.0,Infections of the lacrimal gland (Eye diagnosis),Infections of the lacrimal gland - ICD-11-WHO:9A10.0,Infections of the lacrimal gland,Diagnosis,N/A,,,
f8a74955-1f85-48e5-b517-9eef111976fc,,ICD-11-WHO:9A10.1,Orbital inflammatory syndrome (Eye diagnosis),Orbital inflammatory syndrome - ICD-11-WHO:9A10.1,Orbital inflammatory syndrome,Diagnosis,N/A,,,
b6781771-5f36-401a-8695-e9e9ce38ca7e,,ICD-11-WHO:9A10.2,Benign lymphoepithelial lesion of lacrimal gland (Eye diagnosis),Benign lymphoepithelial lesion of lacrimal gland - ICD-11-WHO:9A10.2,Benign lymphoepithelial lesion of lacrimal gland,Diagnosis,N/A,,,
b97631ab-9f9a-4e23-b784-697529f46301,,ICD-11-WHO:9A10.3,Hyperlacrimation (Eye diagnosis),Hyperlacrimation - ICD-11-WHO:9A10.3,Hyperlacrimation,Diagnosis,N/A,,,
827378d2-b9bc-4989-b959-403892a9b752,,ICD-11-WHO:9A10.4,Underproduction of tears (Eye diagnosis),Underproduction of tears - ICD-11-WHO:9A10.4,Underproduction of tears,Diagnosis,N/A,,,
a5410d31-49fc-40f4-8522-641943ebfc02,,ICD-11-WHO:9A10.Y,Other specified disorders of lacrimal gland (Eye diagnosis),Other specified disorders of lacrimal gland - ICD-11-WHO:9A10.Y,Other specified disorders of lacrimal gland,Diagnosis,N/A,,,
b7da3d4c-41f0-403d-96e4-aac601645f14,,ICD-11-WHO:9A10.Z,Disorders of lacrimal gland unspecified (Eye diagnosis),Disorders of lacrimal gland unspecified - ICD-11-WHO:9A10.Z,Disorders of lacrimal gland unspecified,Diagnosis,N/A,,,
38304b22-aa98-441f-8295-bb330cf483ec,,ICD-11-WHO:9A11,Disorders of lacrimal drainage system (Eye diagnosis),Disorders of lacrimal drainage system - ICD-11-WHO:9A11,Disorders of lacrimal drainage system,Diagnosis,N/A,,,
03aee20d-f184-4b58-84a8-7134c86b7790,,ICD-11-WHO:9A11.1,Canaliculitis (Eye diagnosis),Canaliculitis - ICD-11-WHO:9A11.1,Canaliculitis,Diagnosis,N/A,,,
864b611a-64d8-499a-bc59-2908f5da4214,,ICD-11-WHO:9A11.4,Punctal stenosis (Eye diagnosis),Punctal stenosis - ICD-11-WHO:9A11.4,Punctal stenosis,Diagnosis,N/A,,,
e861b580-0aee-424d-8391-5e83d3059fd8,,ICD-11-WHO:9A11.5,Nasolacrimal canalicular stenosis (Eye diagnosis),Nasolacrimal canalicular stenosis - ICD-11-WHO:9A11.5,Nasolacrimal canalicular stenosis,Diagnosis,N/A,,,
2c7c6587-8af4-43db-b6cc-71d58d8574e5,,ICD-11-WHO:9A11.7,Nasolacrimal sac stenosis (Eye diagnosis),Nasolacrimal sac stenosis - ICD-11-WHO:9A11.7,Nasolacrimal sac stenosis,Diagnosis,N/A,,,
e285112a-fa28-481d-8ea7-5b65cc80a64b,,ICD-11-WHO:9A11.Y,Other specified disorders of lacrimal drainage system (Eye diagnosis),Other specified disorders of lacrimal drainage system - ICD-11-WHO:9A11.Y,Other specified disorders of lacrimal drainage system,Diagnosis,N/A,,,
bf1d6cb3-9e40-492d-8648-49a765f2effc,,ICD-11-WHO:9A11.Z,Disorders of lacrimal drainage system unspecified (Eye diagnosis),Disorders of lacrimal drainage system unspecified - ICD-11-WHO:9A11.Z,Disorders of lacrimal drainage system unspecified,Diagnosis,N/A,,,
bbcd75d8-9dd7-45c3-95e2-9fb8f394ac61,,ICD-11-WHO:9A1Y,Other specified disorders of lacrimal apparatus (Eye diagnosis),Other specified disorders of lacrimal apparatus - ICD-11-WHO:9A1Y,Other specified disorders of lacrimal apparatus,Diagnosis,N/A,,,
551360f8-a1ee-4249-a8b8-43b4e17681fd,,ICD-11-WHO:9A1Z,Disorders of lacrimal apparatus unspecified (Eye diagnosis),Disorders of lacrimal apparatus unspecified - ICD-11-WHO:9A1Z,Disorders of lacrimal apparatus unspecified,Diagnosis,N/A,,,
d1e962ef-6ef4-43cc-8d47-39539dacad3b,,ICD-11-WHO:9A20,Displacement of eyeball (Eye diagnosis),Displacement of eyeball - ICD-11-WHO:9A20,Displacement of eyeball,Diagnosis,N/A,,,
beecd073-6ec3-43f0-9ccb-651a7e0bff9c,,ICD-11-WHO:9A20.0,Axial displacement of eyeball (Eye diagnosis),Axial displacement of eyeball - ICD-11-WHO:9A20.0,Axial displacement of eyeball,Diagnosis,N/A,,,
3e019a51-76c3-4585-8eca-7e20b1fd99a3,,ICD-11-WHO:9A20.00,Outward displacement of eyeball (Eye diagnosis),Outward displacement of eyeball - ICD-11-WHO:9A20.00,Outward displacement of eyeball,Diagnosis,N/A,,,
15162c01-89ca-4546-9338-79a5c57d84d8,,ICD-11-WHO:9A20.01,Inward displacement of eyeball (Eye diagnosis),Inward displacement of eyeball - ICD-11-WHO:9A20.01,Inward displacement of eyeball,Diagnosis,N/A,,,
d089dbdb-22a8-4eea-a50e-3a855be55cec,,ICD-11-WHO:9A20.0Y,Other specified axial displacement of eyeball (Eye diagnosis),Other specified axial displacement of eyeball - ICD-11-WHO:9A20.0Y,Other specified axial displacement of eyeball,Diagnosis,N/A,,,
65d82696-0fbd-467f-9dd3-e7852b849bd2,,ICD-11-WHO:9A20.0Z,Axial displacement of eyeball unspecified (Eye diagnosis),Axial displacement of eyeball unspecified - ICD-11-WHO:9A20.0Z,Axial displacement of eyeball unspecified,Diagnosis,N/A,,,
899c7f4b-c255-468c-886b-48d3de76fd36,,ICD-11-WHO:9A20.1,Non-Axial displacement of eyeball (Eye diagnosis),Non-Axial displacement of eyeball - ICD-11-WHO:9A20.1,Non-Axial displacement of eyeball,Diagnosis,N/A,,,
b2f0a1a7-6aba-42ed-81b2-4025448e99d8,,ICD-11-WHO:9A20.Y,Other specified displacement of eyeball (Eye diagnosis),Other specified displacement of eyeball - ICD-11-WHO:9A20.Y,Other specified displacement of eyeball,Diagnosis,N/A,,,
b84cb1db-7a03-4a9c-8b9e-0bed4ed0186a,,ICD-11-WHO:9A20.Z,Displacement of eyeball unspecified (Eye diagnosis),Displacement of eyeball unspecified - ICD-11-WHO:9A20.Z,Displacement of eyeball unspecified,Diagnosis,N/A,,,
e1d51f02-dc94-49c8-afd8-ae50b7c090f8,,ICD-11-WHO:9A21,Orbital infection (Eye diagnosis),Orbital infection - ICD-11-WHO:9A21,Orbital infection,Diagnosis,N/A,,,
4804c6e6-9845-49d4-bede-e7f0d21dbeb2,,ICD-11-WHO:9A21.1,Orbital subperiosteal abscess (Eye diagnosis),Orbital subperiosteal abscess - ICD-11-WHO:9A21.1,Orbital subperiosteal abscess,Diagnosis,N/A,,,
81ff7b21-dbea-4e83-a8bd-af502cea4b63,,ICD-11-WHO:9A21.2,Orbital abscess (Eye diagnosis),Orbital abscess - ICD-11-WHO:9A21.2,Orbital abscess,Diagnosis,N/A,,,
